RemoteID,ProgrammeId,ProgrammeName,GroupId,GroupName,Month,Year,MaleRatio,FemaleRatio
10810,419,BBC Russian front page photos,27,World Service Europe,4,2020,54,46
10006,419,BBC Russian front page photos,27,World Service Europe,2,2020,56,44
9048,419,BBC Russian front page photos,27,World Service Europe,1,2020,56,44
8325,419,BBC Russian front page photos,27,World Service Europe,12,2019,60,40
7738,419,BBC Russian front page photos,27,World Service Europe,11,2019,60,40
7541,419,BBC Russian front page photos,27,World Service Europe,10,2019,65,35
7036,419,BBC Russian front page photos,27,World Service Europe,9,2019,62,38
6341,419,BBC Russian front page photos,27,World Service Europe,8,2019,64,36
5907,419,BBC Russian front page photos,27,World Service Europe,7,2019,65,35
5401,419,BBC Russian front page photos,27,World Service Europe,6,2019,64,36
4787,419,BBC Russian front page photos,27,World Service Europe,5,2019,62,38
4643,419,BBC Russian front page photos,27,World Service Europe,4,2019,63,37
3745,419,BBC Russian front page photos,27,World Service Europe,3,2019,54,46
3441,419,BBC Russian front page photos,27,World Service Europe,2,2019,64,36
10312,419,BBC Russian front page photos,27,World Service Europe,3,2020,64,36
19865,419,BBC Russian front page photos,27,World Service Europe,8,2021,54,46
19864,1594,"Shared Data Unit ",47,Regional Online,8,2021,67,33
1683,294,Introducing in Scotland,22,BBC Music Introducing,9,2018,57,43
10949,294,Introducing in Scotland,22,BBC Music Introducing,5,2020,75,25
11445,294,Introducing in Scotland,22,BBC Music Introducing,6,2020,80,20
12037,294,Introducing in Scotland,22,BBC Music Introducing,7,2020,75,25
12545,294,Introducing in Scotland,22,BBC Music Introducing,8,2020,75,25
13000,294,Introducing in Scotland,22,BBC Music Introducing,9,2020,50,50
13639,294,Introducing in Scotland,22,BBC Music Introducing,10,2020,50,50
10630,294,Introducing in Scotland,22,BBC Music Introducing,4,2020,83,17
14052,294,Introducing in Scotland,22,BBC Music Introducing,11,2020,48,52
15425,294,Introducing in Scotland,22,BBC Music Introducing,1,2021,57,43
16119,294,Introducing in Scotland,22,BBC Music Introducing,2,2021,61,39
16986,294,Introducing in Scotland,22,BBC Music Introducing,3,2021,40,60
17522,294,Introducing in Scotland,22,BBC Music Introducing,4,2021,47,53
18245,294,Introducing in Scotland,22,BBC Music Introducing,5,2021,51,49
18833,294,Introducing in Scotland,22,BBC Music Introducing,6,2021,59,41
14782,294,Introducing in Scotland,22,BBC Music Introducing,12,2020,54,46
10379,294,Introducing in Scotland,22,BBC Music Introducing,3,2020,87,13
9734,294,Introducing in Scotland,22,BBC Music Introducing,2,2020,86,14
8975,294,Introducing in Scotland,22,BBC Music Introducing,1,2020,50,50
1682,294,Introducing in Scotland,22,BBC Music Introducing,10,2018,56,44
1942,294,Introducing in Scotland,22,BBC Music Introducing,11,2018,53,47
2253,294,Introducing in Scotland,22,BBC Music Introducing,12,2018,80,20
3233,294,Introducing in Scotland,22,BBC Music Introducing,1,2019,67,33
3561,294,Introducing in Scotland,22,BBC Music Introducing,2,2019,50,50
3938,294,Introducing in Scotland,22,BBC Music Introducing,3,2019,89,11
4470,294,Introducing in Scotland,22,BBC Music Introducing,4,2019,50,50
4906,294,Introducing in Scotland,22,BBC Music Introducing,5,2019,82,18
5557,294,Introducing in Scotland,22,BBC Music Introducing,6,2019,38,62
5792,294,Introducing in Scotland,22,BBC Music Introducing,7,2019,77,23
6371,294,Introducing in Scotland,22,BBC Music Introducing,8,2019,50,50
6878,294,Introducing in Scotland,22,BBC Music Introducing,9,2019,38,62
7137,294,Introducing in Scotland,22,BBC Music Introducing,10,2019,79,21
8141,294,Introducing in Scotland,22,BBC Music Introducing,11,2019,55,45
8643,294,Introducing in Scotland,22,BBC Music Introducing,12,2019,55,45
19479,294,Introducing in Scotland,22,BBC Music Introducing,7,2021,46,54
19863,294,Introducing in Scotland,22,BBC Music Introducing,8,2021,61,39
737,172,Egypt Time (Arabic TV),18,BBC Arabic,5,2018,55,45
18988,172,Egypt Time (Arabic TV),18,BBC Arabic,6,2021,61,39
17896,172,Egypt Time (Arabic TV),18,BBC Arabic,5,2021,65,35
17530,172,Egypt Time (Arabic TV),18,BBC Arabic,4,2021,89,11
17219,172,Egypt Time (Arabic TV),18,BBC Arabic,3,2021,15,85
7319,172,Egypt Time (Arabic TV),18,BBC Arabic,10,2019,88,12
7018,172,Egypt Time (Arabic TV),18,BBC Arabic,9,2019,65,35
5931,172,Egypt Time (Arabic TV),18,BBC Arabic,7,2019,58,42
5488,172,Egypt Time (Arabic TV),18,BBC Arabic,6,2019,42,58
4819,172,Egypt Time (Arabic TV),18,BBC Arabic,5,2019,50,50
4498,172,Egypt Time (Arabic TV),18,BBC Arabic,4,2019,62,38
3943,172,Egypt Time (Arabic TV),18,BBC Arabic,3,2019,50,50
3945,172,Egypt Time (Arabic TV),18,BBC Arabic,2,2019,59,41
3160,172,Egypt Time (Arabic TV),18,BBC Arabic,1,2019,67,33
2694,172,Egypt Time (Arabic TV),18,BBC Arabic,12,2018,62,38
2056,172,Egypt Time (Arabic TV),18,BBC Arabic,11,2018,69,31
1346,172,Egypt Time (Arabic TV),18,BBC Arabic,9,2018,57,43
1125,172,Egypt Time (Arabic TV),18,BBC Arabic,8,2018,61,39
962,172,Egypt Time (Arabic TV),18,BBC Arabic,7,2018,75,25
738,172,Egypt Time (Arabic TV),18,BBC Arabic,6,2018,56,44
19316,172,Egypt Time (Arabic TV),18,BBC Arabic,7,2021,61,39
19862,172,Egypt Time (Arabic TV),18,BBC Arabic,8,2021,70,30
14729,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,12,2020,31,69
15427,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,1,2021,36,64
16307,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,2,2021,35,65
16621,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,3,2021,39,61
17663,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,4,2021,34,66
18255,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,5,2021,50,50
18524,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,6,2021,45,55
19474,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,7,2021,60,40
19861,1423,BBC Radio London Afternoon Show (Jo Good),39,Local Radio,8,2021,46,54
9491,1200,BBC Gahuza Radio,32,BBC Africa,1,2020,70,30
18727,1200,BBC Gahuza Radio,32,BBC Africa,6,2021,53,47
18069,1200,BBC Gahuza Radio,32,BBC Africa,5,2021,58,42
17772,1200,BBC Gahuza Radio,32,BBC Africa,4,2021,51,49
16827,1200,BBC Gahuza Radio,32,BBC Africa,3,2021,48,52
16091,1200,BBC Gahuza Radio,32,BBC Africa,2,2021,62,38
15443,1200,BBC Gahuza Radio,32,BBC Africa,1,2021,63,37
15151,1200,BBC Gahuza Radio,32,BBC Africa,12,2020,60,40
14244,1200,BBC Gahuza Radio,32,BBC Africa,11,2020,56,44
13633,1200,BBC Gahuza Radio,32,BBC Africa,10,2020,65,35
13113,1200,BBC Gahuza Radio,32,BBC Africa,9,2020,65,35
12808,1200,BBC Gahuza Radio,32,BBC Africa,8,2020,67,33
12263,1200,BBC Gahuza Radio,32,BBC Africa,7,2020,68,32
11829,1200,BBC Gahuza Radio,32,BBC Africa,6,2020,72,28
11307,1200,BBC Gahuza Radio,32,BBC Africa,5,2020,64,36
10877,1200,BBC Gahuza Radio,32,BBC Africa,4,2020,63,37
10341,1200,BBC Gahuza Radio,32,BBC Africa,3,2020,80,20
9843,1200,BBC Gahuza Radio,32,BBC Africa,2,2020,61,39
19321,1200,BBC Gahuza Radio,32,BBC Africa,7,2021,51,49
19860,1200,BBC Gahuza Radio,32,BBC Africa,8,2021,55,45
10942,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,3,2020,40,60
18746,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,6,2021,36,64
17884,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,5,2021,29,71
17297,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,4,2021,44,56
16740,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,3,2021,43,57
15882,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,2,2021,30,70
15262,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,1,2021,36,64
14907,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,12,2020,34,66
14362,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,11,2020,42,58
13469,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,10,2020,36,64
13126,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,9,2020,41,59
12818,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,8,2020,33,67
11951,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,7,2020,29,71
11487,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,6,2020,36,64
10986,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,5,2020,42,58
10943,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,4,2020,46,54
19400,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,7,2021,41,59
19859,1372,BBC Radio Norfolk Evening Shows,39,Local Radio,8,2021,33,67
110,21,Newsround,5,Children's,2,2018,45,55
9272,21,Newsround,5,Children's,1,2020,57,43
9636,21,Newsround,5,Children's,2,2020,43,57
10332,21,Newsround,5,Children's,3,2020,42,58
10747,21,Newsround,5,Children's,4,2020,50,50
11365,21,Newsround,5,Children's,5,2020,49,51
11600,21,Newsround,5,Children's,6,2020,45,55
12085,21,Newsround,5,Children's,7,2020,44,56
12702,21,Newsround,5,Children's,8,2020,50,50
8254,21,Newsround,5,Children's,12,2019,47,53
12961,21,Newsround,5,Children's,9,2020,48,52
14170,21,Newsround,5,Children's,11,2020,48,52
14757,21,Newsround,5,Children's,12,2020,41,59
15481,21,Newsround,5,Children's,1,2021,49,51
16365,21,Newsround,5,Children's,2,2021,51,49
16587,21,Newsround,5,Children's,3,2021,46,54
17444,21,Newsround,5,Children's,4,2021,51,49
18401,21,Newsround,5,Children's,5,2021,49,51
18506,21,Newsround,5,Children's,6,2021,52,48
13647,21,Newsround,5,Children's,10,2020,57,43
19369,21,Newsround,5,Children's,7,2021,51,49
8060,21,Newsround,5,Children's,11,2019,49,51
6957,21,Newsround,5,Children's,9,2019,50,50
203,21,Newsround,5,Children's,3,2018,43,57
26,21,Newsround,5,Children's,4,2018,52,48
278,21,Newsround,5,Children's,5,2018,46,54
582,21,Newsround,5,Children's,6,2018,49,51
854,21,Newsround,5,Children's,7,2018,53,47
1036,21,Newsround,5,Children's,8,2018,45,55
1391,21,Newsround,5,Children's,9,2018,46,54
1773,21,Newsround,5,Children's,10,2018,50,50
7297,21,Newsround,5,Children's,10,2019,52,48
2091,21,Newsround,5,Children's,11,2018,48,52
3060,21,Newsround,5,Children's,1,2019,48,52
3454,21,Newsround,5,Children's,2,2019,42,58
3795,21,Newsround,5,Children's,3,2019,47,53
4551,21,Newsround,5,Children's,4,2019,43,57
5018,21,Newsround,5,Children's,5,2019,50,50
5543,21,Newsround,5,Children's,6,2019,42,58
5770,21,Newsround,5,Children's,7,2019,41,59
6199,21,Newsround,5,Children's,8,2019,45,55
2457,21,Newsround,5,Children's,12,2018,51,49
19858,21,Newsround,5,Children's,8,2021,51,49
11041,1298,BBC Dorset front page photos,47,Regional Online,5,2020,48,52
11798,1298,BBC Dorset front page photos,47,Regional Online,6,2020,50,50
12269,1298,BBC Dorset front page photos,47,Regional Online,7,2020,46,54
12724,1298,BBC Dorset front page photos,47,Regional Online,8,2020,59,41
14481,1298,BBC Dorset front page photos,47,Regional Online,9,2020,48,52
14480,1298,BBC Dorset front page photos,47,Regional Online,10,2020,46,54
14482,1298,BBC Dorset front page photos,47,Regional Online,11,2020,37,63
16383,1298,BBC Dorset front page photos,47,Regional Online,2,2021,49,51
16701,1298,BBC Dorset front page photos,47,Regional Online,3,2021,80,20
17507,1298,BBC Dorset front page photos,47,Regional Online,4,2021,43,57
18395,1298,BBC Dorset front page photos,47,Regional Online,5,2021,56,44
18712,1298,BBC Dorset front page photos,47,Regional Online,6,2021,33,67
19265,1298,BBC Dorset front page photos,47,Regional Online,7,2021,40,60
19857,1298,BBC Dorset front page photos,47,Regional Online,8,2021,29,71
11080,1297,BBC Dorset digital video,47,Regional Online,5,2020,57,43
11796,1297,BBC Dorset digital video,47,Regional Online,6,2020,55,45
12270,1297,BBC Dorset digital video,47,Regional Online,7,2020,20,80
12723,1297,BBC Dorset digital video,47,Regional Online,8,2020,50,50
16384,1297,BBC Dorset digital video,47,Regional Online,2,2021,83,17
16700,1297,BBC Dorset digital video,47,Regional Online,3,2021,90,10
17506,1297,BBC Dorset digital video,47,Regional Online,4,2021,45,55
18396,1297,BBC Dorset digital video,47,Regional Online,5,2021,25,75
18711,1297,BBC Dorset digital video,47,Regional Online,6,2021,33,67
19266,1297,BBC Dorset digital video,47,Regional Online,7,2021,48,52
19856,1297,BBC Dorset digital video,47,Regional Online,8,2021,50,50
11042,1300,BBC Dorset quotes,47,Regional Online,5,2020,58,42
11797,1300,BBC Dorset quotes,47,Regional Online,6,2020,49,51
12271,1300,BBC Dorset quotes,47,Regional Online,7,2020,61,39
12722,1300,BBC Dorset quotes,47,Regional Online,8,2020,40,60
14484,1300,BBC Dorset quotes,47,Regional Online,9,2020,52,48
14485,1300,BBC Dorset quotes,47,Regional Online,10,2020,47,53
14483,1300,BBC Dorset quotes,47,Regional Online,11,2020,62,38
16381,1300,BBC Dorset quotes,47,Regional Online,2,2021,75,25
16702,1300,BBC Dorset quotes,47,Regional Online,3,2021,68,32
17499,1300,BBC Dorset quotes,47,Regional Online,4,2021,61,39
18397,1300,BBC Dorset quotes,47,Regional Online,5,2021,67,33
18710,1300,BBC Dorset quotes,47,Regional Online,6,2021,46,54
19267,1300,BBC Dorset quotes,47,Regional Online,7,2021,62,38
19855,1300,BBC Dorset quotes,47,Regional Online,8,2021,70,30
11082,1289,BBC Berkshire digital video,47,Regional Online,5,2020,0,100
11804,1289,BBC Berkshire digital video,47,Regional Online,6,2020,50,50
12279,1289,BBC Berkshire digital video,47,Regional Online,7,2020,37,63
12718,1289,BBC Berkshire digital video,47,Regional Online,8,2020,17,83
14488,1289,BBC Berkshire digital video,47,Regional Online,9,2020,50,50
14487,1289,BBC Berkshire digital video,47,Regional Online,10,2020,29,71
14486,1289,BBC Berkshire digital video,47,Regional Online,11,2020,50,50
16378,1289,BBC Berkshire digital video,47,Regional Online,2,2021,100,0
16712,1289,BBC Berkshire digital video,47,Regional Online,3,2021,14,86
17519,1289,BBC Berkshire digital video,47,Regional Online,4,2021,75,25
18398,1289,BBC Berkshire digital video,47,Regional Online,5,2021,62,38
18715,1289,BBC Berkshire digital video,47,Regional Online,6,2021,0,100
19268,1289,BBC Berkshire digital video,47,Regional Online,7,2021,58,42
19854,1289,BBC Berkshire digital video,47,Regional Online,8,2021,50,50
11050,1290,BBC Berkshire front page photos,47,Regional Online,5,2020,46,54
11786,1290,BBC Berkshire front page photos,47,Regional Online,6,2020,39,61
12281,1290,BBC Berkshire front page photos,47,Regional Online,7,2020,59,41
12716,1290,BBC Berkshire front page photos,47,Regional Online,8,2020,48,52
14491,1290,BBC Berkshire front page photos,47,Regional Online,9,2020,32,68
14490,1290,BBC Berkshire front page photos,47,Regional Online,10,2020,48,52
14489,1290,BBC Berkshire front page photos,47,Regional Online,11,2020,42,58
16377,1290,BBC Berkshire front page photos,47,Regional Online,2,2021,45,55
16713,1290,BBC Berkshire front page photos,47,Regional Online,3,2021,53,47
17518,1290,BBC Berkshire front page photos,47,Regional Online,4,2021,54,46
18399,1290,BBC Berkshire front page photos,47,Regional Online,5,2021,69,31
18714,1290,BBC Berkshire front page photos,47,Regional Online,6,2021,31,69
19269,1290,BBC Berkshire front page photos,47,Regional Online,7,2021,65,35
19853,1290,BBC Berkshire front page photos,47,Regional Online,8,2021,50,50
11052,1292,BBC Berkshire quotes,47,Regional Online,5,2020,59,41
11785,1292,BBC Berkshire quotes,47,Regional Online,6,2020,38,62
12280,1292,BBC Berkshire quotes,47,Regional Online,7,2020,64,36
12717,1292,BBC Berkshire quotes,47,Regional Online,8,2020,52,48
16379,1292,BBC Berkshire quotes,47,Regional Online,2,2021,86,14
16711,1292,BBC Berkshire quotes,47,Regional Online,3,2021,61,39
17517,1292,BBC Berkshire quotes,47,Regional Online,4,2021,79,21
18400,1292,BBC Berkshire quotes,47,Regional Online,5,2021,67,33
18713,1292,BBC Berkshire quotes,47,Regional Online,6,2021,53,47
19270,1292,BBC Berkshire quotes,47,Regional Online,7,2021,71,29
19852,1292,BBC Berkshire quotes,47,Regional Online,8,2021,64,36
11081,1306,BBC Oxfordshire digital video,47,Regional Online,5,2020,35,65
11805,1306,BBC Oxfordshire digital video,47,Regional Online,6,2020,50,50
12276,1306,BBC Oxfordshire digital video,47,Regional Online,7,2020,0,100
12721,1306,BBC Oxfordshire digital video,47,Regional Online,8,2020,0,100
16703,1306,BBC Oxfordshire digital video,47,Regional Online,3,2021,33,67
17516,1306,BBC Oxfordshire digital video,47,Regional Online,4,2021,100,0
18392,1306,BBC Oxfordshire digital video,47,Regional Online,5,2021,33,67
18709,1306,BBC Oxfordshire digital video,47,Regional Online,6,2021,46,54
19262,1306,BBC Oxfordshire digital video,47,Regional Online,7,2021,65,35
19851,1306,BBC Oxfordshire digital video,47,Regional Online,8,2021,0,100
11045,1307,BBC Oxfordshire front page photos,47,Regional Online,5,2020,43,57
11794,1307,BBC Oxfordshire front page photos,47,Regional Online,6,2020,45,55
12277,1307,BBC Oxfordshire front page photos,47,Regional Online,7,2020,46,54
12720,1307,BBC Oxfordshire front page photos,47,Regional Online,8,2020,48,52
14471,1307,BBC Oxfordshire front page photos,47,Regional Online,9,2020,35,65
14470,1307,BBC Oxfordshire front page photos,47,Regional Online,10,2020,44,56
14469,1307,BBC Oxfordshire front page photos,47,Regional Online,11,2020,41,59
16386,1307,BBC Oxfordshire front page photos,47,Regional Online,2,2021,48,52
16704,1307,BBC Oxfordshire front page photos,47,Regional Online,3,2021,73,27
17515,1307,BBC Oxfordshire front page photos,47,Regional Online,4,2021,67,33
18393,1307,BBC Oxfordshire front page photos,47,Regional Online,5,2021,54,46
18708,1307,BBC Oxfordshire front page photos,47,Regional Online,6,2021,52,48
19263,1307,BBC Oxfordshire front page photos,47,Regional Online,7,2021,83,17
19850,1307,BBC Oxfordshire front page photos,47,Regional Online,8,2021,42,58
11046,1309,BBC Oxfordshire quotes,47,Regional Online,5,2020,65,35
11792,1309,BBC Oxfordshire quotes,47,Regional Online,6,2020,55,45
12278,1309,BBC Oxfordshire quotes,47,Regional Online,7,2020,40,60
12719,1309,BBC Oxfordshire quotes,47,Regional Online,8,2020,80,20
14476,1309,BBC Oxfordshire quotes,47,Regional Online,9,2020,57,43
14477,1309,BBC Oxfordshire quotes,47,Regional Online,10,2020,47,53
14478,1309,BBC Oxfordshire quotes,47,Regional Online,11,2020,40,60
16385,1309,BBC Oxfordshire quotes,47,Regional Online,2,2021,57,43
16705,1309,BBC Oxfordshire quotes,47,Regional Online,3,2021,58,42
17514,1309,BBC Oxfordshire quotes,47,Regional Online,4,2021,70,30
18394,1309,BBC Oxfordshire quotes,47,Regional Online,5,2021,67,33
18707,1309,BBC Oxfordshire quotes,47,Regional Online,6,2021,65,35
19264,1309,BBC Oxfordshire quotes,47,Regional Online,7,2021,64,36
19849,1309,BBC Oxfordshire quotes,47,Regional Online,8,2021,48,52
11043,1302,BBC Hants & IOW front page photos,47,Regional Online,5,2020,46,54
11791,1302,BBC Hants & IOW front page photos,47,Regional Online,6,2020,48,52
12272,1302,BBC Hants & IOW front page photos,47,Regional Online,7,2020,36,64
12714,1302,BBC Hants & IOW front page photos,47,Regional Online,8,2020,45,55
14465,1302,BBC Hants & IOW front page photos,47,Regional Online,9,2020,48,52
14463,1302,BBC Hants & IOW front page photos,47,Regional Online,10,2020,46,54
14461,1302,BBC Hants & IOW front page photos,47,Regional Online,11,2020,37,63
16388,1302,BBC Hants & IOW front page photos,47,Regional Online,2,2021,50,50
16709,1302,BBC Hants & IOW front page photos,47,Regional Online,3,2021,50,50
17513,1302,BBC Hants & IOW front page photos,47,Regional Online,4,2021,59,41
18389,1302,BBC Hants & IOW front page photos,47,Regional Online,5,2021,67,33
18718,1302,BBC Hants & IOW front page photos,47,Regional Online,6,2021,45,55
19271,1302,BBC Hants & IOW front page photos,47,Regional Online,7,2021,47,53
19848,1302,BBC Hants & IOW front page photos,47,Regional Online,8,2021,76,24
11044,1304,BBC Hants & IOW quotes,47,Regional Online,5,2020,62,38
11788,1304,BBC Hants & IOW quotes,47,Regional Online,6,2020,46,54
12274,1304,BBC Hants & IOW quotes,47,Regional Online,7,2020,77,23
12713,1304,BBC Hants & IOW quotes,47,Regional Online,8,2020,70,30
14468,1304,BBC Hants & IOW quotes,47,Regional Online,9,2020,55,45
14467,1304,BBC Hants & IOW quotes,47,Regional Online,10,2020,47,53
14466,1304,BBC Hants & IOW quotes,47,Regional Online,11,2020,62,38
16387,1304,BBC Hants & IOW quotes,47,Regional Online,2,2021,67,33
16710,1304,BBC Hants & IOW quotes,47,Regional Online,3,2021,71,29
17509,1304,BBC Hants & IOW quotes,47,Regional Online,4,2021,62,38
18391,1304,BBC Hants & IOW quotes,47,Regional Online,5,2021,65,35
18716,1304,BBC Hants & IOW quotes,47,Regional Online,6,2021,60,40
19273,1304,BBC Hants & IOW quotes,47,Regional Online,7,2021,65,35
19847,1304,BBC Hants & IOW quotes,47,Regional Online,8,2021,70,30
11079,1301,BBC Hants & IOW digital video,47,Regional Online,5,2020,29,71
11787,1301,BBC Hants & IOW digital video,47,Regional Online,6,2020,25,75
12275,1301,BBC Hants & IOW digital video,47,Regional Online,7,2020,29,71
12712,1301,BBC Hants & IOW digital video,47,Regional Online,8,2020,39,61
16389,1301,BBC Hants & IOW digital video,47,Regional Online,2,2021,55,45
16707,1301,BBC Hants & IOW digital video,47,Regional Online,3,2021,27,73
17511,1301,BBC Hants & IOW digital video,47,Regional Online,4,2021,50,50
18390,1301,BBC Hants & IOW digital video,47,Regional Online,5,2021,41,59
18717,1301,BBC Hants & IOW digital video,47,Regional Online,6,2021,50,50
19272,1301,BBC Hants & IOW digital video,47,Regional Online,7,2021,38,62
19846,1301,BBC Hants & IOW digital video,47,Regional Online,8,2021,75,25
27,22,CNS,39,Local Radio,4,2018,52,48
9671,22,CNS,39,Local Radio,2,2020,40,60
10396,22,CNS,39,Local Radio,3,2020,47,53
10685,22,CNS,39,Local Radio,4,2020,41,59
10980,22,CNS,39,Local Radio,5,2020,44,56
11552,22,CNS,39,Local Radio,6,2020,35,65
12034,22,CNS,39,Local Radio,7,2020,37,63
12372,22,CNS,39,Local Radio,8,2020,36,64
13156,22,CNS,39,Local Radio,9,2020,40,60
13451,22,CNS,39,Local Radio,10,2020,31,69
14418,22,CNS,39,Local Radio,11,2020,33,67
14642,22,CNS,39,Local Radio,12,2020,39,61
15362,22,CNS,39,Local Radio,1,2021,43,57
16143,22,CNS,39,Local Radio,2,2021,35,65
16583,22,CNS,39,Local Radio,3,2021,44,56
17581,22,CNS,39,Local Radio,4,2021,41,59
18111,22,CNS,39,Local Radio,5,2021,40,60
18990,22,CNS,39,Local Radio,6,2021,36,64
8979,22,CNS,39,Local Radio,1,2020,46,54
19394,22,CNS,39,Local Radio,7,2021,42,58
8553,22,CNS,39,Local Radio,12,2019,45,55
7238,22,CNS,39,Local Radio,10,2019,45,55
284,22,CNS,39,Local Radio,5,2018,47,53
493,22,CNS,39,Local Radio,6,2018,49,51
800,22,CNS,39,Local Radio,7,2018,54,46
1045,22,CNS,39,Local Radio,8,2018,50,50
1448,22,CNS,39,Local Radio,9,2018,47,53
1573,22,CNS,39,Local Radio,10,2018,47,53
2082,22,CNS,39,Local Radio,11,2018,44,56
2447,22,CNS,39,Local Radio,12,2018,53,47
3040,22,CNS,39,Local Radio,1,2019,38,62
3405,22,CNS,39,Local Radio,2,2019,54,46
4038,22,CNS,39,Local Radio,3,2019,49,51
4319,22,CNS,39,Local Radio,4,2019,41,59
4835,22,CNS,39,Local Radio,5,2019,46,54
5258,22,CNS,39,Local Radio,6,2019,40,60
5725,22,CNS,39,Local Radio,7,2019,47,53
6164,22,CNS,39,Local Radio,8,2019,50,50
6693,22,CNS,39,Local Radio,9,2019,48,52
7754,22,CNS,39,Local Radio,11,2019,44,56
19844,22,CNS,39,Local Radio,8,2021,49,51
1676,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,10,2018,48,52
10961,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,5,2020,53,47
11594,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,6,2020,47,53
11940,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,7,2020,50,50
12560,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,8,2020,44,56
13228,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,9,2020,40,60
13450,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,10,2020,44,56
10808,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,4,2020,52,48
14200,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,11,2020,45,55
15365,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,1,2021,39,61
16005,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,2,2021,38,62
16606,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,3,2021,43,57
17263,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,4,2021,42,58
17928,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,5,2021,46,54
18841,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,6,2021,50,50
14807,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,12,2020,41,59
19284,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,7,2021,45,55
10217,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,3,2020,54,46
8967,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,1,2020,51,49
2086,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,11,2018,57,43
2525,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,12,2018,58,42
2926,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,1,2019,50,50
3530,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,2,2019,52,48
4052,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,3,2019,49,51
4480,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,4,2019,46,54
9569,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,2,2020,51,49
4748,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,5,2019,53,47
5697,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,7,2019,52,48
6178,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,8,2019,50,50
6729,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,9,2019,51,49
7284,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,10,2019,51,49
7664,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,11,2019,48,52
8671,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,12,2019,50,50
5230,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,6,2019,48,52
19843,318,BBC Radio Humberside Breakfast,23,Local Radio Breakfast,8,2021,47,53
1853,384,BBC Scotland MPP Development Slate,15,BBC Scotland,10,2018,58,42
11074,384,BBC Scotland MPP Development Slate,15,BBC Scotland,5,2020,37,63
11529,384,BBC Scotland MPP Development Slate,15,BBC Scotland,6,2020,40,60
